Datetime,173,176,213,248,55N,59U,59V,59Z,61O,61P,62A,62B,62R,63Z,64A,65U,65Z,66K,67M,67X,68J,68K,691,AF4,C02,C23,CZ7,F0F,F0G,F15,F79,F80,FK0,FL0,H23,H28,J80,J81,K35,L50,L51,M74,M75,O32,O54,P31,S71,SE6,SI8,T06,T32,UF4,UN8,UW4,UW8,V09,V55,Y52
2020/3/19 00:00,13.083,11.86,20.27,14.54,9170.824024,393.330192,666.38208,6602.7968,1674.19344,506.0044332,1165.86352,1182.108268,1398.343602,466.22336,419.468427,1248.227613,31493.57104,310.61216,277.537152,10296.88464,508.94016,707.1511041,1796.24144,993.745328,30604.14624,30817.38749,17.63,508.94016,707.1511041,6602.7968,1674.19344,506.0044332,9.06,12.39,17.98,8.81,1885.94672,1248.24592,14.09,1458.77872,1479.039068,1213.816118,1695.85696,40.519936,40.51903625,13.75,1247.934432,667.2455696,608.119416,5890.03648,1587.53936,28.97,15.97,9.04,7.26,42859.59616,12963.0232,756.39248
2020/3/20 00:00,13.703,12.24,20.8,14.89,9424.24587,409.026585,698.89391,6758.015,1717.0813,517.1570769,1210.07865,1222.816765,1448.209279,487.00135,435.8101962,1277.625465,32622.1203,315.172,287.7974935,10665.5417,518.8216,718.4007657,1861.63615,1038.540228,32323.61605,32535.15864,17.77,518.8216,718.4007657,6758.015,1717.0813,517.1570769,9.25,12.64,18.03,9.02,1981.03785,1314.93395,14.35,1514.34085,1530.236101,1251.892558,1788.29805,42.275475,42.46467704,13.93,1277.866743,691.026732,629.786388,6145.2479,1643.7432,29.8,16.24,9.16,7.37,44235.90545,13398.4466,767.9287
2020/3/23 00:00,13.138,11.86,20.04,14.34,9396.097397,389.6125788,667.3860048,6613.653,1677.891368,496.7975704,1157.617332,1153.233627,1401.103148,469.79742,417.4660212,1267.400931,31733.37136,313.806432,278.4302302,10374.16089,508.110996,691.5500211,1790.399488,997.9713505,31057.41041,31018.96087,17.03,508.110996,691.5500211,6613.653,1677.891368,496.7975704,9.06,12.25,17.69,8.74,1905.948368,1265.868388,13.64,1448.618064,1443.248963,1194.199919,1729.584288,40.6245536,40.73163181,13.38,1267.198245,668.4898007,609.2223475,5875.660548,1586.060416,28.83,15.62,8.88,7.19,43169.36564,13031.48106,764.75114
2020/3/24 00:00,13.713,12.39,20.64,14.81,9699.374919,415.0919526,706.7872032,6979.34172,1774.850844,530.718716,1222.749138,1232.976237,1446.269985,491.767692,442.6489848,1298.991321,34151.17423,326.228136,294.1510572,11164.21808,537.245592,738.7341632,1887.33285,1036.295812,32762.88553,32683.72883,17.5,537.245592,738.7341632,6979.34172,1774.850844,530.718716,9.33,12.65,18.11,9.03,1984.958742,1317.949542,14.19,1530.179742,1543.192006,1275.039392,1819.419186,42.597633,42.46192922,13.72,1299.006238,690.0179855,628.8320189,6160.73952,1645.996794,29.78,16.17,9.09,7.39,44278.79937,13401.12439,794.953692
2020/3/25 00:00,14.184,12.79,21.3,15.26,9864.121344,421.10428,715.58916,7148.3096,1819.68,539.7330996,1257.0956,1248.890615,1510.555794,510.11696,457.8063996,1340.585551,34755.888,339.37032,305.6395184,11361.47536,550.75648,751.1039856,1914.30336,1076.71982,33596.44856,33578.80497,18.11,550.75648,751.1039856,7148.3096,1819.68,539.7330996,9.47,12.96,18.4,9.28,2060.48432,1367.7928,14.66,1573.11336,1563.161436,1289.526258,1836.3604,44.27888,44.3672433,14.14,1340.286571,720.6721328,656.7589056,6398.29816,1713.532,30.67,16.6,9.18,7.53,46095.5272,13969.38008,827.04456
2020/3/26 00:00,14.138,12.85,21.27,15.28,10308.70946,438.287041,741.4017265,7242.13405,1842.51531,543.4638814,1278.362465,1267.971862,1510.43512,517.16537,469.5209616,1393.454496,35336.70322,350.738765,306.3219596,11551.03708,557.18051,755.6767454,1919.210995,1076.752851,33880.39464,33815.45671,18.1,557.18051,755.6767454,7242.13405,1842.51531,543.4638814,9.48,12.98,18.48,9.34,2066.84261,1381.431765,14.51,1599.99931,1586.954324,1308.42494,1833.42096,44.4713715,44.191392,14.01,1393.396188,720.5938537,656.6787619,6327.24244,1700.946595,30.69,16.62,9.19,7.5,46765.57286,14181.72939,854.565755
2020/3/27 00:00,14.179,12.74,21.15,15.23,9792.806409,420.412817,712.884425,7018.4719,1791.96314,531.5683293,1265.19976,1253.673706,1488.711329,499.24589,457.4891271,1339.082709,34512.98026,333.83856,309.9164871,11281.56612,538.85898,734.7856002,1927.73625,1082.111687,33393.53248,33478.46035,17.91,538.85898,734.7856002,7018.4719,1791.96314,531.5683293,9.36,12.89,18.27,9.27,2015.12696,1339.89009,14.36,1583.61643,1569.34454,1325.750767,1850.32441,44.088462,44.06950352,13.89,1339.171924,710.2082735,647.205317,6342.93264,1707.29394,30.44,16.7,9.22,7.44,47050.67444,14243.17378,813.12671
2020/3/30 00:00,14.017,12.61,21.08,14.99,9959.551764,423.986871,718.002747,7035.6825,1805.06865,540.1434792,1254.62106,1257.877556,1503.514759,499.91172,459.7250952,1342.650309,34448.51718,338.01537,303.608613,11259.81549,538.04058,740.1842094,1904.32473,1067.710967,33552.79158,33564.28795,17.71,538.04058,740.1842094,7035.6825,1805.06865,540.1434792,9.28,12.74,18.3,9.19,2023.85568,1346.91711,14.16,1570.24329,1574.189867,1314.170425,1839.8688,43.606101,43.51818008,13.56,1342.727288,717.2099088,653.5589214,6259.79046,1680.09072,30.15,16.61,9.23,7.37,46474.8438,14081.04852,823.70442
2020/3/31 00:00,14.277,12.84,21.39,15.21,9839.924838,434.8509364,734.0172376,7155.161637,1838.600993,546.4618614,1270.54838,1266.752542,1529.648199,512.9430306,468.2055924,1349.224878,34723.27573,339.4386879,310.6969214,11349.54585,548.6734188,749.5951554,1923.384965,1087.814697,34003.21757,34157.02989,17.95,548.6734188,749.5951554,7155.161637,1838.600993,546.4618614,9.49,12.93,18.25,9.34,2066.912117,1373.197547,14.36,1590.305075,1585.771715,1318.368379,1852.832588,44.36018535,44.34906924,13.59,1348.908293,729.653891,664.8910484,6405.429085,1716.269833,30.57,16.63,9.37,7.41,46749.27656,14231.5953,827.2493268
2020/4/1 00:00,14.074,12.7,21.24,15.17,9746.812839,429.329198,727.242848,7040.7684,1802.6429,537.9705483,1246.84064,1247.400518,1513.777335,507.28706,461.5448373,1341.181479,34017.03892,335.0581,305.6518244,11118.16774,540.33804,741.3293967,1898.46042,1076.782735,33852.08724,33903.10997,17.88,540.33804,741.3293967,7040.7684,1802.6429,537.9705483,9.38,12.84,17.97,9.3,2050.98008,1366.0061,14.29,1560.67334,1561.410504,1296.246516,1821.13932,43.754646,43.74244627,13.54,1341.14572,722.0638504,657.9661746,6329.7175,1705.30928,30.28,16.51,9.34,7.4,46557.30846,14127.92946,816.87468
2020/4/2 00:00,14.074,12.7,21.24,15.17,9880.999818,429.389842,724.301614,7116.5734,1823.56508,547.6068336,1263.82096,1276.309374,1523.346958,511.22892,464.8676943,1347.336845,34691.4002,340.21284,307.207343,11338.30546,544.58312,751.9625391,1932.11784,1080.512341,34293.87878,34417.82052,17.88,544.58312,751.9625391,7116.5734,1823.56508,547.6068336,9.38,12.84,17.97,9.3,2072.5087,1377.52846,14.29,1581.89874,1597.29736,1319.174229,1847.21624,43.754646,43.74244627,13.54,1347.30042,726.6091182,662.096031,6390.3615,1713.193,30.28,16.51,9.34,7.4,46595.51418,14182.81228,829.00348
2020/4/3 00:00,14.074,12.7,21.24,15.17,9910.381836,433.058804,732.640164,7089.2836,1816.89424,549.2682621,1254.72436,1272.321945,1528.419829,514.56434,467.8582656,1352.048883,34356.3421,336.27098,307.7652678,11228.53982,541.85414,752.9593962,1921.50514,1078.474703,34176.22942,34671.35451,17.88,541.85414,752.9593962,7089.2836,1816.89424,549.2682621,9.38,12.84,17.97,9.3,2079.78598,1376.01236,14.29,1570.6796,1592.977646,1311.863944,1838.42286,43.754646,43.74244627,13.54,1352.28356,729.0106206,664.2761828,6359.73628,1701.36742,30.28,16.51,9.34,7.4,46451.18146,14102.7622,819.30044
2020/4/6 00:00,14.443,12.9,21.7,15.17,10076.94781,440.437986,744.8565803,7249.93335,1847.85624,550.1688624,1274.936153,1276.430965,1528.419829,520.3142325,466.5327408,1373.151888,35449.69496,346.1707125,313.8271817,11585.07907,557.8034625,763.5063132,1960.021598,1088.167227,34692.35204,34708.33706,17.88,557.8034625,763.5063132,7249.93335,1847.85624,550.1688624,9.38,12.84,17.97,9.3,2098.792215,1391.334165,14.29,1596.013268,1597.907308,1319.55584,1871.438175,45.01730925,44.95826484,13.54,1372.745913,729.0106206,664.2761828,6459.333863,1718.155598,30.28,16.51,9.34,7.4,46580.67061,14165.18462,843.8100075
2020/4/7 00:00,14.703,13.12,22.11,15.85,10464.47969,454.7449335,772.8643585,7378.56145,1877.055375,557.7375708,1299.01278,1296.035307,1574.060946,532.812345,480.4014564,1424.88555,35753.30649,348.875995,322.0966717,11683.87818,568.09194,775.9827072,2015.761475,1113.430049,35723.75606,35689.30601,18.82,568.09194,775.9827072,7378.56145,1877.055375,557.7375708,9.79,13.37,18.69,9.72,2136.978545,1422.340595,15.12,1626.47979,1623.075316,1364.523646,1935.553165,45.83332,45.79024795,14.24,1424.577894,750.6955053,683.9989787,6581.30291,1755.838305,31.68,16.86,9.79,7.73,47862.04748,14627.16132,850.630235
2020/4/8 00:00,14.582,13,22.17,15.7,10306.74065,442.7223098,753.2522438,7316.87665,1862.998643,554.4055249,1290.255495,1290.229042,1566.713395,525.391555,473.1931385,1404.333625,35698.27511,344.7316575,320.8296594,11665.6831,559.4726375,765.6232234,1984.54445,1107.617085,35359.2739,35321.82111,18.67,559.4726375,765.6232234,7316.87665,1862.998643,554.4055249,9.72,13.33,18.64,9.68,2107.899873,1409.991688,14.99,1615.081388,1614.751118,1341.969191,1904.016583,45.51181725,45.5050809,14.17,1404.393147,747.1689213,680.777163,6500.740285,1739.64322,31.49,16.73,9.85,7.73,47547.03092,14473.30077,840.5661675
2020/4/9 00:00,14.726,13.17,22.13,15.88,10468.61006,448.1751863,760.7489588,7354.499625,1877.97555,556.2185626,1305.0543,1297.297036,1583.162336,535.8321375,483.1267892,1420.52507,35848.88876,350.386575,325.9590221,11714.43034,564.7797375,768.9385668,1991.35365,1112.953805,35139.9741,35178.12002,18.78,564.7797375,768.9385668,7354.499625,1877.97555,556.2185626,9.86,13.49,18.63,9.81,2149.660838,1428.383138,15.01,1634.031713,1624.407305,1347.77297,1928.030775,45.92416125,45.7540704,14.27,1420.450587,754.9956233,687.8974988,6603.972788,1756.455938,31.71,16.74,9.86,7.76,47593.77439,14535.01211,853.9542
2020/4/14 00:00,14.851,13.32,22.4,16.04,10546.86789,449.8455521,767.5852475,7436.78087,1890.620353,560.8396296,1318.652815,1312.239883,1593.8107,542.196357,491.186436,1429.473781,36561.71674,353.645544,325.6065044,11945.76156,571.666819,779.3272416,2016.922333,1118.527328,35553.70665,35496.84451,18.74,571.666819,779.3272416,7436.78087,1890.620353,560.8396296,9.95,13.56,18.85,9.94,2176.002684,1447.059828,15.09,1650.94731,1642.764,1371.379387,1968.205855,46.4009417,46.38741744,14.26,1429.426554,759.9620209,692.3784328,6630.252512,1772.437786,32.12,16.82,9.99,7.74,48013.39698,14633.8887,862.462092
2020/4/15 00:00,14.733,13.23,22.35,15.9,10398.11999,441.7919254,752.5568526,7339.67416,1847.832042,551.580288,1307.567156,1310.003184,1585.249493,535.159548,484.9310032,1408.301481,35981.22097,351.36738,322.2128969,11755.79153,565.491262,775.8239408,1996.187158,1112.411106,35310.31949,35393.06848,18.7,565.491262,775.8239408,7339.67416,1847.832042,551.580288,9.88,13.51,18.84,9.86,2155.653892,1437.603118,15.15,1637.311928,1640.623035,1357.938138,1956.846024,46.1582618,46.23349024,14.15,1408.274121,755.8603066,688.6320146,6557.35619,1765.84632,31.93,16.65,9.82,7.68,47803.98252,14590.15506,856.495528
2020/4/16 00:00,14.677,13.37,22.5,15.97,10561.78398,448.0707,766.313856,7449.26952,1861.56432,555.8649078,1320.264792,1323.331896,1593.35447,540.094632,486.7502964,1412.785744,36200.49787,354.841872,322.1891904,11827.25914,572.626824,786.13776,2011.272648,1113.848034,35759.20471,35746.33906,18.88,572.626824,786.13776,7449.26952,1861.56432,555.8649078,9.97,13.63,19.18,10.01,2189.597256,1457.020488,15.25,1653.117312,1657.112887,1361.000997,1963.076808,46.2680064,46.26267273,14.27,1412.824614,759.7019892,692.1223848,6575.117472,1779.028944,32.2,16.68,9.81,7.74,48288.91822,14733.76951,865.416552
2020/4/17 00:00,14.88,13.47,22.86,16.11,10758.39107,454.1143145,781.2512224,7501.84204,1871.547029,554.3991054,1330.884577,1325.212676,1611.511268,546.081118,490.1918016,1447.524373,36804.78362,358.836104,327.0616487,12024.32089,575.582744,783.850587,2066.317968,1135.267724,36749.09178,36717.45186,19.08,575.582744,783.850587,7501.84204,1871.547029,554.3991054,10.02,13.76,19.24,10.06,2213.525061,1480.198929,15.35,1666.841869,1659.612137,1392.353309,2005.508494,47.0219794,46.94548276,14.3,1447.400762,768.3397455,699.9802635,6694.761843,1807.727185,32.51,16.74,9.85,7.8,48614.16409,14871.2278,874.813522
2020/4/20 00:00,14.826,13.54,22.95,16.2,10728.43375,453.4324011,779.207252,7560.21393,1890.955656,562.6994898,1339.426923,1340.414232,1605.002743,547.0178655,492.7705172,1425.034166,36509.75865,359.3657775,326.7522055,11926.73367,580.0975605,793.7265161,2048.535294,1133.265242,36110.39651,36117.00726,19.27,580.0975605,793.7265161,7560.21393,1890.955656,562.6994898,10.1,13.88,19.42,10.17,2226.564198,1484.676857,15.5,1677.441261,1678.622113,1384.855074,2001.020823,47.00323935,46.92226392,14.55,1424.922337,765.1724395,697.067362,6685.707084,1803.745551,32.69,16.71,9.98,7.86,48314.09745,14761.96426,876.6119175
2020/4/21 00:00,14.518,13.33,22.63,16.04,10551.64034,444.711619,761.425282,7318.0393,1835.98197,545.0526928,1310.98565,1307.083923,1580.124532,540.64988,485.1066704,1398.398741,35768.98666,352.80716,320.326023,11684.47945,562.02301,767.243928,2016.901,1112.414221,35576.92952,35546.03652,19.01,562.02301,767.243928,7318.0393,1835.98197,545.0526928,10.02,13.68,18.97,10.05,2193.00355,1458.49035,15.24,1641.81762,1636.787046,1357.907725,1966.32796,45.997384,46.14511692,14.44,1398.341818,753.3034926,686.2460498,6545.29529,1773.96979,32.25,16.48,9.99,7.78,47798.74752,14578.8829,860.04271
2020/4/22 00:00,14.578,13.49,22.8,16.23,10719.48939,448.1663445,766.1480265,7473.95415,1875.562155,559.7914413,1323.21798,1327.748176,1592.861269,548.130105,493.1262609,1419.936907,36241.30301,356.690925,323.0174957,11838.52665,576.12357,790.5052519,2013.72345,1114.209138,36012.53921,35964.55767,19.24,576.12357,790.5052519,7473.95415,1875.562155,559.7914413,10.16,13.84,19.3,10.24,2223.82494,1468.603395,15.44,1657.032525,1662.708029,1359.773606,1983.02094,46.2644685,46.3053688,14.54,1419.847583,759.3543437,691.7456106,6613.982865,1785.260655,32.58,16.54,9.98,7.82,48145.74975,14700.7832,869.90445
2020/4/23 00:00,14.607,13.46,22.7,16.22,10741.87294,447.9298875,767.08933,7500.0815,1878.32835,558.331092,1321.9871,1323.114844,1595.177719,545.815875,488.2150944,1430.55484,36164.28633,354.554775,322.1817288,11813.07945,575.888375,786.8573064,2024.4807,1117.491093,36201.57623,36262.63059,19.12,575.888375,786.8573064,7500.0815,1878.32835,558.331092,10.15,13.78,19.16,10.21,2230.477325,1478.063375,15.31,1655.79185,1657.139666,1359.471287,1992.0024,46.251505,46.1570724,14.45,1430.460954,760.425264,692.7410883,6642.714525,1793.223175,32.45,16.48,10.04,7.78,48247.71755,14756.57575,864.8851
2020/4/24 00:00,14.524,13.33,22.59,16.11,10627.37364,444.025641,761.079381,7405.9422,1855.09527,549.23311,1313.33646,1303.944019,1580.864842,540.55557,481.0635887,1406.801135,35988.60759,351.9477,320.8198812,11755.35399,568.83171,774.7417634,2007.90675,1109.627928,36019.29021,35884.62986,18.98,568.83171,774.7417634,7405.9422,1855.09527,549.23311,10.05,13.69,19.09,10.03,2198.01867,1463.13984,15.2,1644.82908,1632.837728,1341.421102,1973.91522,45.933687,45.94752384,14.28,1406.665776,753.5801877,686.4965496,6603.08031,1777.7871,32.13,16.49,9.9,7.69,47888.65119,14622.07329,858.21093
2020/4/27 00:00,14.788,13.54,22.75,16.28,10692.51334,450.230873,772.6135928,7518.36016,1885.59512,562.3878788,1329.824966,1333.188174,1603.359363,549.46482,493.6769104,1411.103724,36530.40291,358.203022,324.8057696,11931.1932,579.49022,794.572336,2026.7145,1124.364156,36182.40852,36164.1132,19.15,579.49022,794.572336,7518.36016,1885.59512,562.3878788,10.19,13.87,19.29,10.17,2235.090776,1482.954506,15.36,1665.809192,1669.904483,1367.055191,2008.399006,46.6294462,46.59369233,14.36,1410.997047,764.2395087,696.177932,6690.860136,1793.116888,32.51,16.55,9.96,7.75,47855.98379,14664.40536,873.73914
2020/4/28 00:00,14.921,13.62,22.99,16.5,10849.24672,453.5781663,777.7599522,7548.12219,1900.096338,565.967534,1334.212446,1337.090158,1624.522296,553.869372,497.582504,1444.839143,36627.46567,360.4356,331.5707157,11962.5572,580.000953,794.56892,2065.596351,1131.482439,36718.1753,36585.01412,19.51,580.000953,794.56892,7548.12219,1900.096338,565.967534,10.32,14.04,19.52,10.28,2258.429397,1496.108103,15.67,1671.219732,1674.781949,1393.100754,2018.43936,46.9467369,46.9318884,14.6,1444.732899,774.2967668,705.3304184,6775.888917,1815.694335,32.86,16.59,10.01,7.86,48783.75701,14906.41496,878.862138
2020/4/29 00:00,15.013,13.7,23.01,16.45,10813.9252,457.1089178,781.527153,7605.003225,1915.478363,570.9768136,1345.47753,1345.083349,1618.502837,558.31926,502.941378,1437.872778,37059.03994,364.5249675,334.7788915,12103.00769,583.1800425,799.4977504,2039.482748,1133.768498,36471.06746,36537.95867,19.43,583.1800425,799.4977504,7605.003225,1915.478363,570.9768136,10.21,13.93,19.58,10.26,2256.340658,1498.236555,15.64,1685.441243,1684.934998,1378.938302,1994.85315,47.445156,47.41028436,14.62,1437.827008,771.4061188,702.6885197,6763.930005,1808.547045,32.87,16.75,9.97,7.85,48677.71166,14897.29974,889.2971475
2020/4/30 00:00,15.013,13.7,23.14,16.52,10813.9252,457.1089178,781.527153,7564.1283,1906.23186,564.73898,1336.090905,1326.90967,1618.502837,558.51759,503.46707,1437.872778,37059.03994,360.324315,336.3146154,12103.00769,579.97611,790.05103,2047.202415,1133.768498,37083.30291,37088.30857,19.72,579.97611,790.05103,7564.1283,1906.23186,564.73898,10.2,13.92,19.66,10.26,2256.340658,1498.236555,15.91,1673.76456,1662.12213,1385.26387,1998.02664,47.445156,47.41028436,14.62,1437.827008,771.4061188,702.6885197,6763.930005,1808.547045,32.95,16.75,9.97,7.85,48677.71166,14988.18015,878.905215
2020/5/4 00:00,14.519,13.19,22.78,16.52,10356.82981,436.001062,752.33432,7302.0684,1824.91906,544.428808,1296.2517,1298.9823,1618.502837,540.32914,489.528424,1380.377987,35687.13994,347.46124,336.3146154,11653.70646,558.86838,766.644648,1959.77708,1133.768498,37083.30291,37088.30857,19.72,558.86838,766.644648,7302.0684,1824.91906,544.428808,10.2,13.92,19.66,10.26,2169.98814,1453.53622,15.91,1623.97762,1627.40424,1332.314676,1935.55646,45.690256,45.73333554,14.62,1380.164814,771.4061188,702.6885197,6478.2683,1737.60522,32.95,16.75,9.97,7.85,47188.64522,14366.71492,847.7217
2020/5/5 00:00,14.639,13.35,22.9,16.52,10502.28616,441.2482969,760.7028606,7371.56869,1840.949927,551.4190776,1317.440063,1325.426353,1618.502837,550.103687,497.3200428,1389.246373,36084.23213,352.293453,328.8729603,11783.15524,565.940458,779.2216398,1978.699954,1103.419549,35434.0281,35664.95164,19.72,565.940458,779.2216398,7371.56869,1840.949927,551.4190776,10.2,13.92,19.66,10.26,2206.689695,1469.831633,15.91,1650.609868,1660.449291,1342.373038,1957.18585,46.1955622,46.26764527,14.62,1388.769388,771.4061188,702.6885197,6594.969297,1762.363686,32.95,16.75,9.97,7.85,47413.20073,14475.1075,859.368932
2020/5/6 00:00,14.78,13.51,23.1,16.6,10635.38732,445.8152573,768.0106247,7441.71996,1853.251482,552.1639728,1326.827562,1329.463344,1601.088442,553.6424295,496.2035936,1411.65958,36232.32271,356.8316685,336.2173864,11831.0785,571.5886995,783.1218384,2009.084927,1113.664758,36261.93406,36299.20135,19.99,571.5886995,783.1218384,7441.71996,1853.251482,552.1639728,10.22,13.99,19.96,10.36,2237.899869,1488.343992,16.14,1662.422811,1665.87256,1351.782802,1980.07179,46.6004811,46.72199772,15.29,1411.303497,762.8959377,694.9094849,6707.119308,1794.926105,32.82,16.72,9.85,8.01,48357.12183,14800.58797,870.992304
2020/5/7 00:00,14.772,13.56,23.1,16.66,10667.84599,446.7760836,768.5075772,7466.73444,1851.857964,550.447066,1335.506172,1331.028196,1600.32216,553.790292,495.499326,1421.599747,36581.0086,358.810584,336.8207066,11944.67855,573.258312,783.490128,2018.983428,1110.147368,36554.05288,36549.62054,20.05,573.258312,783.490128,7466.73444,1851.857964,550.447066,10.3,14.15,20.15,10.45,2243.015412,1490.0523,16.15,1673.351196,1667.502298,1355.269846,2000.114424,46.6004811,46.72199772,15.28,1421.542496,762.508432,694.5470717,6697.597896,1800.642096,33.01,16.72,9.86,8.03,48385.21789,14784.3139,875.761392
2020/5/8 00:00,14.907,13.79,23.26,16.84,10865.53365,456.1319723,780.4838475,7574.290585,1882.060203,558.7499533,1354.88001,1352.71196,1600.32216,563.362158,505.0426619,1437.960977,37278.18832,366.005988,341.4142131,12171.79227,584.293873,797.5209235,2042.935384,1122.322675,36554.05288,36549.62054,20.25,584.293873,797.5209235,7574.290585,1882.060203,558.7499533,10.37,14.26,20.42,10.59,2276.174494,1510.37275,16.4,1697.562087,1695.015058,1375.359613,2015.724155,47.21596855,47.1701196,15.53,1437.909152,762.508432,694.5470717,6792.042493,1829.431891,33.39,16.92,9.91,8.11,48816.34767,14921.9206,893.485206
2020/5/11 00:00,15.008,13.84,23.37,16.67,10855.12823,458.0103187,788.1551931,7587.718215,1881.25245,561.2796135,1360.772606,1363.893286,1640.431234,569.750742,511.4599821,1445.390146,37570.10448,368.1879795,340.3723183,12266.3632,584.9799285,802.290168,2065.197134,1136.279466,37116.51362,37173.20912,20.02,584.9799285,802.290168,7587.718215,1881.25245,561.2796135,10.24,14.16,20.47,10.56,2283.780752,1519.633924,16.29,1705.071665,1708.748656,1392.038142,2027.273474,47.86742345,47.98886592,15.48,1445.135463,781.4991428,711.8300937,6857.613098,1849.599631,33.36,16.91,9.9,8.06,49204.30714,15039.26959,898.820615
2020/5/12 00:00,14.835,13.83,23.27,16.82,10962.85629,457.0594476,784.0263004,7611.67344,1878.683079,557.1804619,1352.687721,1348.758747,1634.065317,567.285096,508.6173769,1450.867537,37147.30016,365.922823,339.0186691,12127.81333,588.229166,801.9384103,2059.101282,1127.634713,37325.92315,37276.05278,20.2,588.229166,801.9384103,7611.67344,1878.683079,557.1804619,10.37,14.28,20.52,10.72,2295.470072,1519.043477,16.47,1694.973665,1689.995358,1385.990446,2030.976388,47.3036781,47.27496248,15.6,1450.662011,778.4432097,709.0375538,6828.365222,1852.652592,33.48,16.84,9.92,8.09,49453.73649,15066.86476,892.815784
2020/5/13 00:00,14.829,13.89,23.31,16.92,10919.11785,458.8492923,785.9921202,7542.31842,1854.1782,552.182904,1354.74633,1357.125588,1636.464783,568.2159,510.380325,1450.813695,37256.42126,366.648786,340.6633757,12163.10993,581.972706,796.841409,2052.455643,1126.060365,37591.07052,37495.94121,20.35,581.972706,796.841409,7542.31842,1854.1782,552.182904,10.45,14.4,20.53,10.85,2308.152798,1525.809222,16.48,1697.769297,1700.943699,1383.373719,2045.278179,47.2815441,47.31704949,15.78,1450.615214,779.4845528,710.1083821,6827.861691,1855.972566,33.59,16.85,9.89,8.12,49342.07439,15140.86031,895.089573
2020/5/14 00:00,14.653,13.84,23.22,16.78,10737.52289,445.8373647,764.7247335,7475.04576,1830.727353,545.1846145,1347.963981,1347.269279,1630.461413,559.430508,500.8580316,1415.637703,37124.86268,364.168896,335.9098688,12119.99607,576.500925,789.1425963,2032.877028,1112.760588,37214.4075,37258.27246,20.19,576.500925,789.1425963,7475.04576,1830.727353,545.1846145,10.33,14.28,20.6,10.85,2285.938473,1509.38424,16.35,1689.07284,1688.292771,1366.035277,2050.546407,46.9885689,47.1174392,15.7,1415.508951,776.60215,707.4729507,6763.179423,1847.498289,33.34,16.67,9.75,8.06,49143.03521,15096.23825,888.560127
2020/5/15 00:00,14.652,13.84,23.45,16.71,10743.73571,455.1838995,780.2040125,7469.59235,1824.56923,543.0625746,1347.162245,1346.808138,1631.884297,563.3642025,504.5268284,1412.612526,37226.96274,364.794045,335.2601035,12152.91294,576.5423125,788.8493928,2024.037895,1111.286056,37099.67418,37107.00912,20.42,576.5423125,788.8493928,7469.59235,1824.56923,543.0625746,10.32,14.35,20.8,10.98,2300.778205,1526.26474,16.38,1688.295593,1688.124747,1361.056649,2055.485658,47.0218925,47.15492031,15.69,1412.357781,777.2539129,708.0718304,6750.486848,1845.833908,33.36,16.57,9.63,8.06,48939.90651,14992.49615,890.4209325
2020/5/18 00:00,14.768,14.06,23.13,16.85,11028.91294,461.6032918,793.7825782,7677.898488,1881.549821,554.8809555,1365.592644,1351.084919,1642.149888,569.9213208,510.503436,1443.229059,37714.64084,373.8515976,336.9850932,12311.02005,595.4043888,807.217362,2046.440261,1114.743319,37711.64283,37690.76669,20.27,595.4043888,807.217362,7677.898488,1881.549821,554.8809555,10.29,14.41,20.71,11,2331.850622,1535.579698,16.13,1711.562767,1693.472058,1375.055258,2093.209186,47.5184268,47.34159057,15.55,1443.049109,782.0783549,712.4376271,6805.777961,1864.461175,33.4,16.6,9.67,7.98,49339.11706,15122.25215,912.5936352
2020/5/19 00:00,14.964,14.25,23.5,17.09,11180.38283,469.3477037,799.7869363,7724.125632,1891.347552,562.5487665,1371.713664,1372.828433,1680.642749,581.9300544,526.878135,1462.902673,37893.73972,372.878496,344.2192644,12369.08354,600.1996032,821.0790315,2098.901606,1133.161277,38374.139,38227.4631,20.74,600.1996032,821.0790315,7724.125632,1891.347552,562.5487665,10.43,14.62,21.07,11.12,2368.751827,1559.500666,16.46,1719.134592,1720.37165,1425.516246,2133.643699,48.18967872,48.15887082,15.88,1462.79422,800.3709629,729.1047475,6941.230541,1905.42409,33.81,16.72,9.73,8.08,50031.90814,15375.47257,910.482432
2020/5/20 00:00,14.948,14.22,23.55,16.97,11342.94479,472.7404179,805.2076476,7789.626,1895.275926,562.5010248,1363.484151,1359.377477,1683.994305,583.323147,528.7378514,1476.673409,38035.84496,374.201649,344.1306966,12415.16584,603.696015,823.4280736,2114.284257,1135.284061,38811.21234,38767.33461,20.47,603.696015,823.4280736,7789.626,1895.275926,562.5010248,10.33,14.5,20.87,11.04,2378.532339,1562.419215,16.38,1709.223705,1703.892964,1438.048949,2157.726402,48.235761,48.09811624,15.55,1476.478215,801.9449927,730.5291023,6948.046791,1912.652784,33.71,16.66,9.68,8.02,50582.53563,15495.06412,913.78305
